,settlement_date,settlement_period,period_hour,nd,tsd,england_wales_demand,embedded_wind_generation,embedded_wind_capacity,embedded_solar_generation,embedded_solar_capacity,non_bm_stor,pump_storage_pumping,ifa_flow,ifa2_flow,britned_flow,moyle_flow,east_west_flow,nemo_flow,is_holiday,item_id
6938,2021-05-25 14:00:00,29,14:00:00,30093,31456,27032.0,1988,6527,4300,13080,0,7,2002,992,0,-456,-400,999,0,UK
6939,2021-05-25 14:30:00,30,14:30:00,29938,31309,26924.0,1942,6527,3940,13080,0,8,2002,992,0,-457,-406,1000,0,UK
6940,2021-05-25 15:00:00,31,15:00:00,29888,31340,26878.0,1879,6527,3600,13080,0,10,2002,992,0,-423,-519,999,0,UK
6941,2021-05-25 15:30:00,32,15:30:00,30495,31747,27434.0,1815,6527,3770,13080,0,11,2002,992,0,-286,-455,999,0,UK
6942,2021-05-25 16:00:00,33,16:00:00,31263,32494,28158.0,1717,6527,3370,13080,0,11,2002,992,0,-291,-429,1018,0,UK
6943,2021-05-25 16:30:00,34,16:30:00,32145,33369,28945.0,1619,6527,3160,13080,0,15,2002,992,1,-276,-433,1019,0,UK
6944,2021-05-25 17:00:00,35,17:00:00,32761,34066,29464.0,1526,6527,2650,13080,0,11,2002,992,0,-395,-399,1019,0,UK
6945,2021-05-25 17:30:00,36,17:30:00,33024,34323,29740.0,1432,6527,2220,13080,0,11,2002,992,0,-391,-397,1019,0,UK
6946,2021-05-25 18:00:00,37,18:00:00,33271,34283,30082.0,1350,6527,1770,13080,0,7,2002,992,0,-258,-247,1019,0,UK
6947,2021-05-25 18:30:00,38,18:30:00,33280,34164,30125.0,1267,6527,1470,13080,0,7,2002,992,0,-230,-147,1019,0,UK
6948,2021-05-25 19:00:00,39,19:00:00,33280,34138,30168.0,1176,6527,969,13080,0,7,2002,992,0,-163,-188,1019,0,UK
6949,2021-05-25 19:30:00,40,19:30:00,33026,33877,29967.0,1084,6527,560,13080,0,7,2002,992,0,-187,-157,1019,0,UK
6950,2021-05-25 20:00:00,41,20:00:00,32562,33270,29525.0,1029,6527,263,13080,0,10,2001,992,0,-136,-62,1019,0,UK
6951,2021-05-25 20:30:00,42,20:30:00,31757,32628,28780.0,973,6527,56,13080,0,11,2001,992,0,-198,-162,1019,0,UK
6952,2021-05-25 21:00:00,43,21:00:00,31350,32114,28423.0,964,6527,4,13080,0,11,2002,992,0,-146,-107,1001,0,UK
6953,2021-05-25 21:30:00,44,21:30:00,30742,31604,27889.0,954,6527,2,13080,0,11,2001,992,0,-144,-207,999,0,UK
6954,2021-05-25 22:00:00,45,22:00:00,29805,30845,26992.0,951,6527,1,13080,0,8,2002,992,0,-253,-279,999,0,UK
6955,2021-05-25 22:30:00,46,22:30:00,27722,28761,25046.0,948,6527,0,13080,0,13,2001,991,0,-298,-228,999,0,UK
6956,2021-05-25 23:00:00,47,23:00:00,25964,26857,23475.0,951,6527,0,13080,0,12,1907,946,0,-252,-129,953,0,UK
6957,2021-05-25 23:30:00,48,23:30:00,24442,25228,22098.0,954,6527,0,13080,0,12,1904,941,0,-250,-24,952,0,UK
6958,2021-05-26 00:00:00,1,0:00:00,23245,24267,20982.0,924,6527,0,13080,0,13,1712,853,0,-399,-110,856,0,UK
6959,2021-05-26 00:30:00,2,0:30:00,22657,23769,20414.0,893,6527,0,13080,0,142,1705,847,0,-449,-21,853,0,UK
6960,2021-05-26 01:00:00,3,1:00:00,22546,23687,20354.0,924,6527,0,13080,0,296,1704,848,0,-345,0,852,0,UK
6961,2021-05-26 01:30:00,4,1:30:00,22660,23809,20526.0,955,6527,0,13080,0,298,1705,848,0,-351,0,852,0,UK
6962,2021-05-26 02:00:00,5,2:00:00,22578,23883,20451.0,959,6527,0,13080,0,470,1705,848,0,-335,0,852,0,UK
6963,2021-05-26 02:30:00,6,2:30:00,22316,23879,20179.0,963,6527,0,13080,0,677,1705,848,0,-386,0,852,0,UK
6964,2021-05-26 03:00:00,7,3:00:00,21905,23889,19758.0,980,6527,0,13080,0,1084,1706,848,0,-395,-5,852,0,UK
6965,2021-05-26 03:30:00,8,3:30:00,21643,23848,19513.0,997,6527,0,13080,0,1157,1706,847,0,-455,-93,852,0,UK
6966,2021-05-26 04:00:00,9,4:00:00,21662,23891,19541.0,973,6527,0,13080,0,1229,1706,847,0,-457,-43,853,0,UK
6967,2021-05-26 04:30:00,10,4:30:00,21513,23694,19402.0,948,6527,0,13080,0,1224,1706,849,0,-457,0,853,0,UK
6968,2021-05-26 05:00:00,11,5:00:00,22066,24307,19927.0,964,6527,16,13080,0,1211,1658,891,0,-457,-73,896,0,UK
6969,2021-05-26 05:30:00,12,5:30:00,22948,25069,20751.0,979,6527,145,13080,0,1128,1656,891,0,-384,-109,897,0,UK
6970,2021-05-26 06:00:00,13,6:00:00,25102,26207,22728.0,1004,6527,459,13080,0,142,1816,804,0,-240,-223,633,0,UK
6971,2021-05-26 06:30:00,14,6:30:00,27072,28251,24512.0,1029,6527,963,13080,0,9,1817,803,0,-294,-376,622,0,UK
6972,2021-05-26 07:00:00,15,7:00:00,29193,30645,26322.0,1054,6527,1450,13080,0,8,1996,978,0,-432,-512,544,0,UK
6973,2021-05-26 07:30:00,16,7:30:00,30004,31502,27177.0,1078,6527,2100,13080,0,6,2003,990,0,-456,-536,542,0,UK
6974,2021-05-26 08:00:00,17,8:00:00,30477,31982,27540.0,1133,6527,2660,13080,0,13,2003,991,0,-456,-536,776,0,UK
6975,2021-05-26 08:30:00,18,8:30:00,30296,31805,27352.0,1188,6527,3000,13080,0,17,2004,991,0,-456,-536,785,0,UK
6976,2021-05-26 09:00:00,19,9:00:00,30587,32092,27602.0,1244,6527,3680,13080,0,14,2002,992,0,-456,-535,857,0,UK
6977,2021-05-26 09:30:00,20,9:30:00,30376,31882,27394.0,1299,6527,4180,13080,0,15,2003,991,0,-456,-535,860,0,UK
6978,2021-05-26 10:00:00,21,10:00:00,30047,31556,27046.0,1358,6527,4570,13080,0,17,2004,991,0,-456,-536,631,0,UK
6979,2021-05-26 10:30:00,22,10:30:00,29986,31495,27006.0,1417,6527,4740,13080,0,16,2004,991,0,-457,-536,622,0,UK
6980,2021-05-26 11:00:00,23,11:00:00,30107,31617,27144.0,1440,6527,4720,13080,0,17,2004,991,0,-457,-536,466,0,UK
6981,2021-05-26 11:30:00,24,11:30:00,30142,31649,27202.0,1462,6527,5050,13080,0,15,2004,991,0,-457,-535,465,0,UK
6982,2021-05-26 12:00:00,25,12:00:00,30531,32029,27599.0,1480,6527,4890,13080,0,6,2003,991,0,-457,-535,976,0,UK
6983,2021-05-26 12:30:00,26,12:30:00,30664,32166,27742.0,1497,6527,4980,13080,0,9,2002,992,0,-457,-536,999,0,UK
6984,2021-05-26 13:00:00,27,13:00:00,30283,31787,27393.0,1509,6527,5170,13080,0,11,2002,991,0,-457,-536,999,0,UK
6985,2021-05-26 13:30:00,28,13:30:00,29571,31071,26731.0,1520,6527,4930,13080,0,8,2002,991,0,-457,-535,999,0,UK
6986,2021-05-26 14:00:00,29,14:00:00,29372,30873,26563.0,1507,6527,4610,13080,0,8,2002,991,0,-457,-536,999,0,UK
6987,2021-05-26 14:30:00,30,14:30:00,29103,30605,26311.0,1494,6527,4280,13080,0,9,2002,991,0,-457,-536,999,0,UK
6988,2021-05-26 15:00:00,31,15:00:00,29068,30570,26282.0,1452,6527,4000,13080,0,9,2002,991,0,-457,-536,999,0,UK
6989,2021-05-26 15:30:00,32,15:30:00,29790,31290,26973.0,1410,6527,3920,13080,0,8,2002,991,0,-457,-535,999,0,UK
6990,2021-05-26 16:00:00,33,16:00:00,30597,32099,27723.0,1384,6527,3520,13080,0,9,2002,990,0,-457,-536,1018,0,UK
6991,2021-05-26 16:30:00,34,16:30:00,31544,33043,28627.0,1357,6527,3150,13080,0,7,2002,990,0,-457,-535,1019,0,UK
6992,2021-05-26 17:00:00,35,17:00:00,32463,33962,29463.0,1276,6527,3050,13080,0,8,2002,991,0,-456,-535,1019,0,UK
6993,2021-05-26 17:30:00,36,17:30:00,32850,34349,29842.0,1195,6527,2280,13080,0,7,2002,991,0,-456,-536,1019,0,UK
6994,2021-05-26 18:00:00,37,18:00:00,33080,34579,30129.0,1104,6527,1860,13080,0,7,2002,991,0,-456,-536,1019,0,UK
6995,2021-05-26 18:30:00,38,18:30:00,33150,34646,30234.0,1013,6527,1440,13080,0,5,2002,991,0,-456,-535,1019,0,UK
6996,2021-05-26 19:00:00,39,19:00:00,33168,34664,30317.0,907,6527,1010,13080,0,5,2002,991,0,-456,-535,1019,0,UK
6997,2021-05-26 19:30:00,40,19:30:00,32851,34232,30026.0,800,6527,527,13080,0,5,2002,991,0,-413,-463,1019,0,UK
6998,2021-05-26 20:00:00,41,20:00:00,32263,33561,29462.0,724,6527,226,13080,0,9,2001,990,0,-438,-351,1019,0,UK
6999,2021-05-26 20:30:00,42,20:30:00,31651,33011,28933.0,647,6527,51,13080,0,8,2002,990,0,-407,-445,1019,0,UK
7000,2021-05-26 21:00:00,43,21:00:00,31198,32514,28525.0,613,6527,2,13080,0,6,2002,992,0,-430,-380,996,0,UK
7001,2021-05-26 21:30:00,44,21:30:00,30384,31726,27831.0,579,6527,1,13080,0,8,2002,992,0,-426,-408,995,0,UK
7002,2021-05-26 22:00:00,45,22:00:00,29005,30245,26541.0,554,6527,1,13080,0,8,2002,991,0,-457,-275,728,0,UK
7003,2021-05-26 22:30:00,46,22:30:00,27588,28844,25218.0,529,6527,0,13080,0,9,2003,989,0,-457,-290,717,0,UK
7004,2021-05-26 23:00:00,47,23:00:00,25856,26994,23563.0,510,6527,0,13080,0,9,1813,901,0,-388,-241,894,0,UK
7005,2021-05-26 23:30:00,48,23:30:00,24418,25277,22248.0,490,6527,0,13080,0,30,1806,895,0,-239,-90,900,0,UK
7006,2021-05-27 00:00:00,1,0:00:00,23349,24545,21256.0,465,6527,0,13080,0,449,1806,895,0,-246,-1,900,0,UK
7007,2021-05-27 00:30:00,2,0:30:00,22763,24324,20689.0,440,6527,0,13080,0,883,1806,895,0,-178,0,900,0,UK
7008,2021-05-27 01:00:00,3,1:00:00,22632,24326,20581.0,420,6527,0,13080,0,1056,1806,895,0,-138,0,901,0,UK
7009,2021-05-27 01:30:00,4,1:30:00,22783,24476,20777.0,400,6527,0,13080,0,1148,1806,895,0,-45,0,900,0,UK
7010,2021-05-27 02:00:00,5,2:00:00,22633,24325,20630.0,388,6527,0,13080,0,1149,1805,895,0,-43,0,901,0,UK
7011,2021-05-27 02:30:00,6,2:30:00,22314,24041,20298.0,376,6527,0,13080,0,1207,1805,895,0,-20,0,901,0,UK
7012,2021-05-27 03:00:00,7,3:00:00,22048,23772,20031.0,364,6527,0,13080,0,1204,1762,895,1,-20,0,901,0,UK
7013,2021-05-27 03:30:00,8,3:30:00,21964,23711,19919.0,351,6527,0,13080,0,1200,1760,895,0,-47,0,901,0,UK
7014,2021-05-27 04:00:00,9,4:00:00,22011,23731,19976.0,350,6527,0,13080,0,1201,1617,894,0,-19,0,830,0,UK
7015,2021-05-27 04:30:00,10,4:30:00,21766,23485,19754.0,349,6527,0,13080,0,1201,1607,894,0,-18,0,828,0,UK
7016,2021-05-27 05:00:00,11,5:00:00,22177,23869,20110.0,338,6527,39,13080,0,1192,1472,895,0,83,23,898,0,UK
7017,2021-05-27 05:30:00,12,5:30:00,22872,24251,20737.0,327,6527,251,13080,0,879,1459,897,0,237,0,900,0,UK
7018,2021-05-27 06:00:00,13,6:00:00,25255,25824,22931.0,319,6527,619,13080,0,69,1696,962,0,357,13,996,0,UK
7019,2021-05-27 06:30:00,14,6:30:00,27276,27784,24750.0,310,6527,1120,13080,0,8,1697,968,0,256,111,999,0,UK
7020,2021-05-27 07:00:00,15,7:00:00,29058,29568,26225.0,300,6527,1680,13080,0,10,1898,990,0,108,21,738,0,UK
7021,2021-05-27 07:30:00,16,7:30:00,29645,30158,26643.0,289,6527,2280,13080,0,13,1903,991,0,15,0,727,0,UK
7022,2021-05-27 08:00:00,17,8:00:00,30371,30880,27204.0,295,6527,2910,13080,0,9,1999,991,0,14,0,895,0,UK
7023,2021-05-27 08:30:00,18,8:30:00,30012,30522,26821.0,301,6527,3740,13080,0,10,2003,991,0,33,0,900,0,UK
7024,2021-05-27 09:00:00,19,9:00:00,29932,30436,26703.0,306,6527,4620,13080,0,4,1955,991,0,142,0,868,0,UK
7025,2021-05-27 09:30:00,20,9:30:00,29458,29966,26246.0,310,6527,5220,13080,0,8,1953,991,0,79,0,866,0,UK
7026,2021-05-27 10:00:00,21,10:00:00,29075,29582,25866.0,326,6527,5930,13080,0,7,1781,941,0,156,0,697,0,UK
7027,2021-05-27 10:30:00,22,10:30:00,28851,29360,25640.0,341,6527,6270,13080,0,9,1767,939,0,245,0,691,0,UK
7028,2021-05-27 11:00:00,23,11:00:00,28494,29001,25316.0,352,6527,6540,13080,0,7,1985,979,0,359,25,658,0,UK
7029,2021-05-27 11:30:00,24,11:30:00,28203,28710,25083.0,362,6527,7110,13080,0,7,1994,982,0,401,77,656,0,UK
7030,2021-05-27 12:00:00,25,12:00:00,28347,28854,25277.0,389,6527,7300,13080,0,7,2003,991,0,401,118,697,0,UK
7031,2021-05-27 12:30:00,26,12:30:00,28173,28680,25157.0,416,6527,7280,13080,0,7,2004,992,0,387,92,699,0,UK
7032,2021-05-27 13:00:00,27,13:00:00,27705,28212,24741.0,442,6527,7330,13080,0,7,2004,992,0,268,2,687,0,UK
7033,2021-05-27 13:30:00,28,13:30:00,27049,27556,24147.0,467,6527,7430,13080,0,7,2004,992,0,248,0,687,0,UK
7034,2021-05-27 14:00:00,29,14:00:00,26787,27294,23948.0,489,6527,7100,13080,0,7,2003,992,0,113,0,940,0,UK
7035,2021-05-27 14:30:00,30,14:30:00,26290,26797,23502.0,510,6527,6970,13080,0,7,2004,992,0,51,0,950,0,UK
7036,2021-05-27 15:00:00,31,15:00:00,26377,26885,23601.0,535,6527,6600,13080,0,8,2004,992,0,47,0,950,0,UK
7037,2021-05-27 15:30:00,32,15:30:00,27063,27651,24269.0,560,6527,5950,13080,0,9,2004,992,0,-79,0,951,0,UK
7038,2021-05-27 16:00:00,33,16:00:00,27822,28401,24981.0,597,6527,5260,13080,0,9,1869,987,0,-70,0,917,0,UK
7039,2021-05-27 16:30:00,34,16:30:00,28861,29407,25963.0,634,6527,4590,13080,0,7,1860,987,0,-39,0,915,0,UK
7040,2021-05-27 17:00:00,35,17:00:00,29875,30553,26928.0,643,6527,4070,13080,0,5,1997,992,0,-142,-31,1015,0,UK
7041,2021-05-27 17:30:00,36,17:30:00,30534,31109,27571.0,651,6527,3310,13080,0,5,2002,992,0,-70,0,1019,0,UK
7042,2021-05-27 18:00:00,37,18:00:00,30966,31609,28049.0,634,6527,2530,13080,0,5,2002,992,0,-138,0,1019,0,UK
7043,2021-05-27 18:30:00,38,18:30:00,31327,31968,28423.0,617,6527,1950,13080,0,6,2003,992,0,-135,0,1019,0,UK
7044,2021-05-27 19:00:00,39,19:00:00,31374,32048,28512.0,570,6527,1290,13080,0,5,2002,991,0,-169,0,1019,0,UK
7045,2021-05-27 19:30:00,40,19:30:00,31229,31959,28391.0,523,6527,720,13080,0,5,2002,991,0,-225,0,1019,0,UK
7046,2021-05-27 20:00:00,41,20:00:00,30686,31402,27887.0,500,6527,302,13080,0,4,2002,992,0,-212,0,1019,0,UK
7047,2021-05-27 20:30:00,42,20:30:00,30296,31071,27563.0,477,6527,50,13080,0,5,2002,991,0,-270,0,1019,0,UK
7048,2021-05-27 21:00:00,43,21:00:00,30122,30880,27397.0,466,6527,1,13080,0,5,2002,992,0,-253,0,1000,0,UK
7049,2021-05-27 21:30:00,44,21:30:00,29458,30345,26797.0,454,6527,0,13080,0,11,2002,992,0,-376,0,999,0,UK
7050,2021-05-27 22:00:00,45,22:00:00,28467,29275,25827.0,443,6527,0,13080,0,11,2002,992,0,-297,0,999,0,UK
7051,2021-05-27 22:30:00,46,22:30:00,27214,28038,24666.0,431,6527,0,13080,0,10,2002,990,0,-314,0,999,0,UK
7052,2021-05-27 23:00:00,47,23:00:00,25394,26244,22992.0,423,6527,0,13080,0,78,1907,946,0,-272,0,953,0,UK
7053,2021-05-27 23:30:00,48,23:30:00,23918,24711,21639.0,415,6527,0,13080,0,84,1904,941,0,-209,0,951,0,UK
7054,2021-05-28 00:00:00,1,0:00:00,22708,23686,20509.0,400,6527,0,13080,0,245,1807,897,0,-209,-24,902,0,UK
7055,2021-05-28 00:30:00,2,0:30:00,22010,23080,19855.0,384,6527,0,13080,0,361,1803,894,0,-209,0,900,0,UK
7056,2021-05-28 01:00:00,3,1:00:00,21756,23089,19638.0,376,6527,0,13080,0,625,1803,894,0,-208,0,900,0,UK
7057,2021-05-28 01:30:00,4,1:30:00,21915,23273,19840.0,367,6527,0,13080,0,650,1803,894,0,-208,0,901,0,UK
7058,2021-05-28 02:00:00,5,2:00:00,21676,23314,19623.0,359,6527,0,13080,0,930,1802,894,0,-208,0,900,0,UK
7059,2021-05-28 02:30:00,6,2:30:00,21255,22651,19207.0,350,6527,0,13080,0,688,1803,431,0,-208,0,900,0,UK
7060,2021-05-28 03:00:00,7,3:00:00,20929,22681,18869.0,338,6527,0,13080,0,1042,1756,-2,0,-208,0,853,0,UK
7061,2021-05-28 03:30:00,8,3:30:00,20771,22526,18718.0,326,6527,0,13080,0,1045,1753,-2,0,-208,0,851,0,UK
7062,2021-05-28 04:00:00,9,4:00:00,20898,22522,18870.0,323,6527,0,13080,0,914,1753,-2,0,-208,0,902,0,UK
7063,2021-05-28 04:30:00,10,4:30:00,20752,22412,18757.0,319,6527,2,13080,0,912,1753,-2,0,-208,-38,904,0,UK
7064,2021-05-28 05:00:00,11,5:00:00,21192,22813,19146.0,308,6527,42,13080,0,911,1800,-2,0,-208,0,900,0,UK
7065,2021-05-28 05:30:00,12,5:30:00,21811,23270,19688.0,296,6527,229,13080,0,753,1802,-2,0,-204,0,899,0,UK
7066,2021-05-28 06:00:00,13,6:00:00,23963,24820,21660.0,294,6527,513,13080,0,99,1855,-2,0,-204,-52,996,0,UK
7067,2021-05-28 06:30:00,14,6:30:00,25613,26627,23156.0,291,6527,881,13080,0,14,1857,-2,0,-297,-201,999,0,UK
7068,2021-05-28 07:00:00,15,7:00:00,28121,29421,25440.0,283,6527,1350,13080,0,11,1991,-2,0,-433,-354,999,0,UK
7069,2021-05-28 07:30:00,16,7:30:00,29356,30816,26523.0,275,6527,1790,13080,0,10,2002,-2,0,-456,-492,999,0,UK
7070,2021-05-28 08:00:00,17,8:00:00,30044,31544,27077.0,288,6527,2290,13080,0,7,2002,-2,0,-456,-535,999,0,UK
7071,2021-05-28 08:30:00,18,8:30:00,30027,31528,27024.0,301,6527,2980,13080,0,8,2002,-2,0,-456,-535,999,0,UK
7072,2021-05-28 09:00:00,19,9:00:00,29971,31476,26933.0,311,6527,3750,13080,0,11,2002,-2,0,-456,-536,999,0,UK
7073,2021-05-28 09:30:00,20,9:30:00,29697,31203,26676.0,321,6527,4220,13080,0,12,2002,-2,0,-456,-536,999,0,UK
7074,2021-05-28 10:00:00,21,10:00:00,29493,30992,26492.0,344,6527,4720,13080,0,6,2002,-2,0,-456,-535,999,0,UK
7075,2021-05-28 10:30:00,22,10:30:00,29115,30613,26136.0,366,6527,5050,13080,0,4,2002,-2,0,-456,-536,999,0,UK
7076,2021-05-28 11:00:00,23,11:00:00,28658,30156,25687.0,387,6527,5360,13080,0,3,2002,-3,0,-456,-536,999,0,UK
7077,2021-05-28 11:30:00,24,11:30:00,28574,30075,25611.0,407,6527,5570,13080,0,5,2002,-4,0,-456,-536,999,0,UK
7078,2021-05-28 12:00:00,25,12:00:00,28662,30162,25692.0,430,6527,5450,13080,0,4,2002,-4,0,-456,-536,999,0,UK
7079,2021-05-28 12:30:00,26,12:30:00,28615,30110,25674.0,453,6527,5320,13080,0,4,2002,23,0,-456,-535,999,0,UK
7080,2021-05-28 13:00:00,27,13:00:00,28451,29948,25542.0,463,6527,5400,13080,0,5,2002,930,0,-456,-536,999,0,UK
7081,2021-05-28 13:30:00,28,13:30:00,28169,29666,25306.0,472,6527,5450,13080,0,5,2002,992,0,-456,-536,999,0,UK
7082,2021-05-28 14:00:00,29,14:00:00,28057,29557,25240.0,475,6527,5270,13080,0,9,2002,992,0,-456,-535,999,0,UK
7083,2021-05-28 14:30:00,30,14:30:00,27764,29265,24970.0,478,6527,4760,13080,0,10,2002,992,0,-456,-535,999,0,UK
7084,2021-05-28 15:00:00,31,15:00:00,27825,29326,25031.0,477,6527,4370,13080,0,9,2002,992,0,-456,-536,999,0,UK
7085,2021-05-28 15:30:00,32,15:30:00,28336,29836,25557.0,476,6527,3830,13080,0,8,2003,992,0,-456,-536,999,0,UK
7086,2021-05-28 16:00:00,33,16:00:00,28969,30468,26158.0,483,6527,3400,13080,0,8,2002,992,0,-456,-535,1018,0,UK
7087,2021-05-28 16:30:00,34,16:30:00,29385,30889,26497.0,490,6527,3000,13080,0,12,2003,992,0,-456,-536,1019,0,UK
7088,2021-05-28 17:00:00,35,17:00:00,30267,31767,27334.0,482,6527,2420,13080,0,8,2002,992,0,-456,-536,1019,0,UK
7089,2021-05-28 17:30:00,36,17:30:00,30634,32134,27698.0,474,6527,1940,13080,0,8,2002,992,0,-456,-536,1019,0,UK
7090,2021-05-28 18:00:00,37,18:00:00,30735,32233,27834.0,457,6527,1420,13080,0,7,1955,992,0,-456,-535,1019,0,UK
7091,2021-05-28 18:30:00,38,18:30:00,30703,32203,27843.0,440,6527,1030,13080,0,9,1952,992,0,-456,-535,1019,0,UK
7092,2021-05-28 19:00:00,39,19:00:00,30489,31988,27686.0,417,6527,668,13080,0,7,2000,992,0,-456,-536,1019,0,UK
7093,2021-05-28 19:30:00,40,19:30:00,30314,31793,27547.0,393,6527,371,13080,0,4,2002,992,0,-456,-519,1019,0,UK
7094,2021-05-28 20:00:00,41,20:00:00,29845,31197,27100.0,386,6527,178,13080,0,8,2002,992,0,-428,-416,1019,0,UK
7095,2021-05-28 20:30:00,42,20:30:00,29424,30865,26739.0,379,6527,34,13080,0,10,2002,992,0,-456,-475,1019,0,UK
7096,2021-05-28 21:00:00,43,21:00:00,29132,30424,26475.0,384,6527,1,13080,0,12,2003,991,0,-410,-370,1000,0,UK
7097,2021-05-28 21:30:00,44,21:30:00,28440,29788,25837.0,389,6527,0,13080,0,12,2003,991,0,-454,-382,999,0,UK
7098,2021-05-28 22:00:00,45,22:00:00,27436,28658,24876.0,394,6527,0,13080,0,10,2003,990,0,-456,-256,999,0,UK
7099,2021-05-28 22:30:00,46,22:30:00,26173,27410,23698.0,398,6527,0,13080,0,10,2003,988,0,-456,-271,999,0,UK
7100,2021-05-28 23:00:00,47,23:00:00,24641,25768,22300.0,403,6527,0,13080,0,11,1907,933,0,-400,-216,952,0,UK
7101,2021-05-28 23:30:00,48,23:30:00,23669,24720,21460.0,407,6527,0,13080,0,9,1903,928,0,-446,-96,950,0,UK
7102,2021-05-29 00:00:00,1,0:00:00,22651,23814,20527.0,393,6527,0,13080,0,11,1809,861,0,-457,-195,903,0,UK
7103,2021-05-29 00:30:00,2,0:30:00,22020,23189,19978.0,378,6527,0,13080,0,9,1806,852,0,-457,-203,901,0,UK
7104,2021-05-29 01:00:00,3,1:00:00,21757,23246,19763.0,371,6527,0,13080,0,239,1806,684,0,-457,-293,901,0,UK
7105,2021-05-29 01:30:00,4,1:30:00,21702,23191,19753.0,364,6527,0,13080,0,297,1806,676,0,-457,-235,901,0,UK
7106,2021-05-29 02:00:00,5,2:00:00,21344,23182,19426.0,355,6527,0,13080,0,677,1805,809,0,-457,-204,902,0,UK
7107,2021-05-29 02:30:00,6,2:30:00,20751,22768,18842.0,346,6527,0,13080,0,866,1805,816,0,-457,-194,901,0,UK
7108,2021-05-29 03:00:00,7,3:00:00,20373,22619,18461.0,336,6527,0,13080,0,1066,1806,758,0,-457,-223,901,0,UK
7109,2021-05-29 03:30:00,8,3:30:00,20151,22535,18223.0,325,6527,0,13080,0,1204,1806,756,0,-457,-223,901,0,UK
7110,2021-05-29 04:00:00,9,4:00:00,19981,22459,18069.0,317,6527,0,13080,0,1204,1806,845,0,-457,-317,901,0,UK
7111,2021-05-29 04:30:00,10,4:30:00,19677,22169,17792.0,309,6527,1,13080,0,1199,1806,847,0,-457,-336,901,0,UK
7112,2021-05-29 05:00:00,11,5:00:00,19787,22115,17874.0,302,6527,39,13080,0,1186,1805,695,0,-457,-185,901,0,UK
7113,2021-05-29 05:30:00,12,5:30:00,19951,22035,17997.0,295,6527,160,13080,0,971,1804,686,0,-457,-156,901,0,UK
7114,2021-05-29 06:00:00,13,6:00:00,20889,22237,18836.0,288,6527,401,13080,0,288,1804,776,0,-444,-116,901,0,UK
7115,2021-05-29 06:30:00,14,6:30:00,21410,22633,19285.0,280,6527,799,13080,0,134,1804,785,0,-347,-242,901,0,UK
7116,2021-05-29 07:00:00,15,7:00:00,22620,23962,20357.0,275,6527,1310,13080,0,12,1902,920,0,-435,-395,949,0,UK
7117,2021-05-29 07:30:00,16,7:30:00,23509,24997,21155.0,269,6527,1790,13080,0,9,1904,931,0,-457,-522,951,0,UK
7118,2021-05-29 08:00:00,17,8:00:00,24496,25950,21990.0,284,6527,2330,13080,0,9,2000,987,0,-457,-488,997,0,UK
7119,2021-05-29 08:30:00,18,8:30:00,24937,26436,22323.0,299,6527,3070,13080,0,10,2003,991,0,-457,-532,999,0,UK
7120,2021-05-29 09:00:00,19,9:00:00,25307,26807,22621.0,308,6527,4170,13080,0,8,2002,991,0,-457,-535,999,0,UK
7121,2021-05-29 09:30:00,20,9:30:00,25149,26648,22439.0,317,6527,5010,13080,0,7,2002,991,0,-457,-535,999,0,UK
7122,2021-05-29 10:00:00,21,10:00:00,24792,26295,22068.0,341,6527,5650,13080,0,10,2003,992,0,-457,-536,999,0,UK
7123,2021-05-29 10:30:00,22,10:30:00,24500,26001,21784.0,365,6527,6040,13080,0,8,2003,992,0,-457,-536,999,0,UK
7124,2021-05-29 11:00:00,23,11:00:00,24087,25587,21381.0,393,6527,6540,13080,0,7,2002,992,0,-457,-536,1000,0,UK
7125,2021-05-29 11:30:00,24,11:30:00,23627,25126,20954.0,421,6527,6880,13080,0,7,2002,992,0,-457,-535,999,0,UK
7126,2021-05-29 12:00:00,25,12:00:00,23302,24802,20648.0,447,6527,7270,13080,0,7,2003,992,0,-457,-536,999,0,UK
7127,2021-05-29 12:30:00,26,12:30:00,22723,24222,20126.0,473,6527,7660,13080,0,7,2003,876,0,-457,-535,999,0,UK
7128,2021-05-29 13:00:00,27,13:00:00,21855,23358,19304.0,498,6527,7670,13080,0,8,2003,-2,0,-457,-536,999,0,UK
7129,2021-05-29 13:30:00,28,13:30:00,21379,22882,18877.0,522,6527,7500,13080,0,9,2002,-2,0,-457,-535,999,0,UK
7130,2021-05-29 14:00:00,29,14:00:00,21064,22566,18598.0,545,6527,7360,13080,0,7,2002,-2,0,-457,-536,999,0,UK
7131,2021-05-29 14:30:00,30,14:30:00,21102,22604,18667.0,568,6527,6920,13080,0,7,2002,-2,0,-457,-536,999,0,UK
7132,2021-05-29 15:00:00,31,15:00:00,21322,22824,18876.0,579,6527,6360,13080,0,7,2002,-2,0,-457,-536,999,0,UK
7133,2021-05-29 15:30:00,32,15:30:00,21643,23145,19183.0,590,6527,5900,13080,0,7,2002,-2,0,-457,-536,999,0,UK
7134,2021-05-29 16:00:00,33,16:00:00,22587,24088,20053.0,609,6527,5190,13080,0,7,2002,-2,0,-457,-535,1018,0,UK
7135,2021-05-29 16:30:00,34,16:30:00,23705,25206,21090.0,627,6527,4390,13080,0,7,2002,-2,0,-457,-535,1019,0,UK
